,Rutas,NetoMN,NetoUSD,ImpuestoMN,ImpuestosUSD,TotalMN,TotalUSD,ComisionMN,ComisionUSD,EfectivoMN,EfectivoUSD,CuentaCorrienteMN,CuentaCorrienteUSD,Agencia,Gestion,Mes
2730,LPB-CBB-TJA,422,0,97,0,519,0,0,0,519,0,0,0,LA PAZ AEROPUERTO,2020,6
2732,LPB-CBB-TJA,422,0,97,0,519,0,0,0,519,0,0,0,OFICINA LPB ZONA SUR,2020,6
2734,LPB-CBB-TJA,283,0,70,0,353,0,0,0,353,0,0,0,OFICINA LPB ZONA SUR,2020,6
2736,LPB-CBB-TJA-CBB-LPB,163,0,31,0,194,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,6
2740,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,LA PAZ AEROPUERTO,2020,6
2742,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2744,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
2746,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,6
2749,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2751,LPB-CIJ,487,0,109,0,596,0,0,0,596,0,0,0,LA PAZ AEROPUERTO,2020,6
2753,LPB-CBB,32,0,7,0,39,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,6
2756,LPB-CBB,32,0,7,0,39,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,6
2759,LPB-VVI-GRU-VVI-LPB,0,360,0,140.02,0,500.02,0,0,3480.14,0,0,0,LA PAZ CIUDAD,2020,6
2762,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,6
2764,LPB-CBB,62,0,13,0,75,0,0,0,0,0,75,0,OFICINA LPB ZONA SUR,2020,6
2769,LPB-VVI-MIA,0,54,0,53.31,0,107.31,0,0,0,0,0,107.31,OFICINA LPB ZONA SUR,2020,6
2782,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2784,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
2786,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
2788,LPB-CBB-LPB,252,0,78,0,330,0,0,0,0,0,330,0,LA PAZ AEROPUERTO,2020,6
2791,LPB-CBB-LPB,252,0,78,0,330,0,0,0,0,0,330,0,OFICINA LPB ZONA SUR,2020,6
2794,LPB-CBB-LPB,280,0,84,0,364,0,0,0,0,0,364,0,OFICINA LPB ZONA SUR,2020,6
2797,LPB-CBB-LPB,280,0,84,0,364,0,0,0,0,0,364,0,LA PAZ AEROPUERTO,2020,6
2800,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2802,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2804,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,6
2806,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
2808,LPB-CBB-LPB,30,0,36,0,66,0,0,0,0,0,66,0,OFICINA LPB ZONA SUR,2020,6
2811,LPB-CBB-LPB,30,0,36,0,66,0,0,0,0,0,66,0,OFICINA LPB ZONA SUR,2020,6
2814,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,6
2816,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,6
2818,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,6
2820,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
2822,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
2824,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
2826,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
2828,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2830,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
2832,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
2834,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,6
2836,LPB-VVI,29,0,6,0,35,0,0,0,35,0,0,0,LA PAZ CIUDAD,2020,6
2846,LPB-CBB,133,0,41,0,174,0,0,0,0,0,174,0,LA PAZ AEROPUERTO,2020,6
2849,LPB-CBB,133,0,41,0,174,0,0,0,0,0,174,0,OFICINA LPB ZONA SUR,2020,6
2852,LPB-CBB,170,0,48,0,218,0,0,0,0,0,218,0,LA PAZ CIUDAD,2020,6
2855,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,6
2857,LPB-CBB-LPB,386,0,104,0,490,0,0,0,490,0,0,0,LA PAZ CIUDAD,2020,6
2859,LPB-CBB-LPB,386,0,104,0,490,0,0,0,490,0,0,0,LA PAZ AEROPUERTO,2020,6
2861,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,6
2863,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
2865,LPB-VVI,50,0,0,0,50,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,6
2868,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2870,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,6
2872,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,6
2874,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
2876,LPB-VVI,98,0,18,0,116,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,6
2879,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2881,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2883,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
2885,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2887,LPB-CBB,133,0,41,0,174,0,0,0,174,0,0,0,LA PAZ AEROPUERTO,2020,6
2889,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,6
2891,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,6
2893,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,6
2897,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,6
2899,LPB-CBB-LPB,372,0,102,0,474,0,0,0,474,0,0,0,LA PAZ CIUDAD,2020,6
2901,LPB-CBB,193,0,52,0,245,0,0,0,245,0,0,0,LA PAZ CIUDAD,2020,6
2911,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,6
2913,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,6
2915,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2917,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
2922,LPB-CBB-TJA,69,0,14,0,83,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,6
2925,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
2927,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
2929,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2931,LPB-CBB-SRE-CBB-LPB,72,0,14,0,86,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,6
2935,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2937,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
2939,LPB-CBB-SRE-CBB-LPB,72,0,14,0,86,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,6
2943,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
2945,LPB-VVI,77,0,15,0,92,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,6
2948,LPB-VVI,77,0,15,0,92,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,6
2951,CBB-LPB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,6
2953,LPB-CBB,72,0,14,0,86,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,6
2956,LPB-CBB,72,0,14,0,86,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,6
2959,LPB-CBB,72,0,14,0,86,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,6
2962,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ AEROPUERTO,2020,6
2964,LPB-CBB-SRE-CBB-LPB,174,0,33,0,207,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,6
2967,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ CIUDAD,2020,6
2980,LPB-CBB,193,0,52,0,245,0,0,0,245,0,0,0,LA PAZ CIUDAD,2020,6
3007,LPB-CBB-TJA-CBB-LPB,82,0,16,0,98,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,6
3011,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ AEROPUERTO,2020,6
3013,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,6
3015,LPB-VVI,77,0,15,0,92,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,6
3018,LPB-CIJ,600,0,130,0,730,0,0,0,730,0,0,0,LA PAZ CIUDAD,2020,6
3020,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,6
3022,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,OFICINA LPB ZONA SUR,2020,6
3024,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,6
3026,LPB-CIJ,600,0,130,0,730,0,0,0,730,0,0,0,OFICINA LPB ZONA SUR,2020,6
3028,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,6
3030,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
3032,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,6
3034,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,6
3044,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,6
3046,LPB-CIJ,600,0,130,0,730,0,0,0,730,0,0,0,LA PAZ CIUDAD,2020,6
3048,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,6
3050,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,OFICINA LPB ZONA SUR,2020,6
3052,LPB-VVI,286,0,71,0,357,0,0,0,357,0,0,0,LA PAZ CIUDAD,2020,6
3054,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ AEROPUERTO,2020,6
3056,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
3058,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
3060,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,6
3062,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
3064,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
3066,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
3068,LPB-CBB-TDD,180,0,50,0,230,0,0,0,230,0,0,0,LA PAZ AEROPUERTO,2020,6
3070,LPB-CBB-TDD,180,0,50,0,230,0,0,0,230,0,0,0,LA PAZ CIUDAD,2020,6
3072,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ CIUDAD,2020,6
3074,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ AEROPUERTO,2020,6
3076,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,6
3078,LPB-VVI,286,0,71,0,357,0,0,0,357,0,0,0,LA PAZ CIUDAD,2020,6
3080,LPB-VVI,286,0,71,0,357,0,0,0,357,0,0,0,LA PAZ CIUDAD,2020,6
3082,LPB-VVI,286,0,71,0,357,0,0,0,357,0,0,0,LA PAZ CIUDAD,2020,6
3084,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
3086,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
3088,LPB-VVI-LPB,580,0,141,0,721,0,0,0,721,0,0,0,OFICINA LPB ZONA SUR,2020,6
3090,VVI-LPB,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
3092,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
3094,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
3096,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,6
3098,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ CIUDAD,2020,6
3109,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
3111,LPB-CIJ,600,0,130,0,730,0,0,0,730,0,0,0,LA PAZ CIUDAD,2020,6
3113,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
3115,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
3117,LPB-CBB-LPB,340,0,96,0,436,0,0,0,436,0,0,0,LA PAZ CIUDAD,2020,6
3119,LPB-CBB,170,0,48,0,218,0,0,0,0,0,218,0,LA PAZ CIUDAD,2020,6
3122,LPB-CBB,170,0,48,0,218,0,0,0,0,0,218,0,LA PAZ AEROPUERTO,2020,6
3125,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
3127,LPB-CBB-TJA,353,0,83,0,436,0,0,0,436,0,0,0,LA PAZ AEROPUERTO,2020,6
3129,LPB-CBB-TJA,353,0,83,0,436,0,0,0,436,0,0,0,LA PAZ AEROPUERTO,2020,6
3133,LPB-CBB-LPB,340,0,96,0,436,0,0,0,436,0,0,0,OFICINA LPB ZONA SUR,2020,6
3135,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,6
3137,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,6
3139,LPB-CBB,30,0,5,0,35,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,6
3142,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
3144,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
3146,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,OFICINA LPB ZONA SUR,2020,6
3148,LPB-CBB,30,0,5,0,35,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,6
3151,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
3153,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
3155,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
3157,VVI-LPB,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
3159,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,6
3161,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,6
3163,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
3165,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
3175,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ AEROPUERTO,2020,6
3177,LPB-CBB,72,0,13,0,85,0,0,0,0,0,85,0,LA PAZ CIUDAD,2020,6
3182,LPB-CBB,53,0,10,0,63,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,6
3185,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
3187,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
3189,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,LA PAZ AEROPUERTO,2020,6
3191,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,LA PAZ AEROPUERTO,2020,6
3193,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,OFICINA LPB ZONA SUR,2020,6
3195,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,6
3197,LPB-CBB,20,0,5,0,25,0,0,0,25,0,0,0,OFICINA LPB ZONA SUR,2020,6
3199,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,6
3201,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
3204,LPB-CBB,193,0,52,0,245,0,0,0,245,0,0,0,OFICINA LPB ZONA SUR,2020,6
3206,LPB-VVI-GRU-VVI-LPB,0,270,0,139.05,0,409.05,0,0,2846.99,0,0,0,LA PAZ AEROPUERTO,2020,6
3209,LPB-VVI-GRU-VVI-LPB,0,270,0,139.05,0,409.05,0,0,2846.99,0,0,0,LA PAZ CIUDAD,2020,6
3212,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,6
3214,GRU-VVI-LPB,0,226,0,22.56,0,248.56,0,0,1729.97,0,0,0,LA PAZ CIUDAD,2020,6
3216,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,6
3218,LPB-CBB-LPB,444,0,115,0,559,0,0,0,559,0,0,0,OFICINA LPB ZONA SUR,2020,6
3220,LPB-CBB-LPB,44,0,9,0,53,0,0,0,53,0,0,0,OFICINA LPB ZONA SUR,2020,6
3222,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,6
3224,LPB-CIJ,405,0,77,0,482,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,6
3227,LPB-CBB,32,0,7,0,39,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,6
3230,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,6
3232,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,6
3242,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,6
3245,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,6
3247,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,6
3249,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,6
3251,CBB-LPB,72,0,14,0,86,0,0,0,0,0,86,0,LA PAZ CIUDAD,2020,6
3256,CBB-LPB,7,0,1,0,8,0,0,0,0,0,8,0,OFICINA LPB ZONA SUR,2020,6
3261,LPB-CBB,202,0,55,0,257,0,0,0,0,0,257,0,LA PAZ CIUDAD,2020,6
3264,LPB-CBB,135,0,41,0,176,0,0,0,0,0,176,0,LA PAZ AEROPUERTO,2020,6
3267,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ AEROPUERTO,2020,6
3269,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,6
3271,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
3273,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,6
3275,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,OFICINA LPB ZONA SUR,2020,6
3277,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,OFICINA LPB ZONA SUR,2020,6
3279,LPB-CBB-SRE-CBB-LPB,556,0,121,0,677,0,0,0,677,0,0,0,LA PAZ AEROPUERTO,2020,7
3284,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,OFICINA LPB ZONA SUR,2020,7
3287,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,OFICINA LPB ZONA SUR,2020,7
3290,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3293,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3295,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,7
3297,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3307,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3309,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,7
3315,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,7
3317,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ AEROPUERTO,2020,7
3319,LPB-CBB,32,0,6,0,38,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3322,VVI-LPB,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,7
3324,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3326,LPB-VVI,77,0,15,0,92,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3332,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3334,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3336,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3338,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3340,LPB-VVI,77,0,15,0,92,0,0,0,0,0,92,0,LA PAZ CIUDAD,2020,7
3343,LPB-CBB,202,0,55,0,257,0,0,0,0,0,257,0,OFICINA LPB ZONA SUR,2020,7
3349,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3351,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,7
3353,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3355,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,7
3373,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3375,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3377,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,7
3379,LPB-VVI,29,0,6,0,35,0,0,0,35,0,0,0,OFICINA LPB ZONA SUR,2020,7
3381,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,7
3383,LPB-CBB,170,0,48,0,218,0,0,0,0,0,218,0,LA PAZ CIUDAD,2020,7
3386,LPB-VVI-GRU,467,0,356,0,823,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,7
3389,VVI-LPB,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,7
3391,VVI-LPB,261,0,66,0,327,0,0,0,327,0,0,0,OFICINA LPB ZONA SUR,2020,7
3393,LPB-CBB,202,0,55,0,257,0,0,0,0,0,257,0,LA PAZ CIUDAD,2020,7
3396,LPB-CBB,32,0,7,0,39,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3399,LPB-CBB,32,0,7,0,39,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
3402,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,7
3404,LPB-CBB,10,0,3,0,13,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,7
3413,LPB-CBB-LPB,280,0,84,0,364,0,0,0,364,0,0,0,OFICINA LPB ZONA SUR,2020,7
3415,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,7
3417,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,7
3419,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3421,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,7
3423,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ AEROPUERTO,2020,7
3425,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,7
3427,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,7
3429,LPB-CBB,193,0,52,0,245,0,0,0,0,0,245,0,LA PAZ CIUDAD,2020,7
3440,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3442,LPB-VVI-LPB,580,0,141,0,721,0,0,0,721,0,0,0,OFICINA LPB ZONA SUR,2020,7
3444,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ CIUDAD,2020,7
3448,VVI-LPB,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,7
3450,VVI-LPB,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,7
3452,LPB-CBB,32,0,7,0,39,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,7
